name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
dublin,2023-12-05T21:00:00,3.5,3.5,3.2,97.46,0,0,,0,0,7.2,3.8,31,1015.1,87.5,17.1,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-05T22:00:00,3.3,0.9,2.6,94.74,0,0,,0,0,7.2,9,110,1015.2,74.1,10.5,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-05T23:00:00,3.1,0.5,2.7,97.29,0,0,,0,0,7.2,9.2,163,1015.3,45.3,9.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-06T00:00:00,3.9,1.4,3.4,96.77,0,0,,0,0,9.4,9.7,163,1015.1,72.9,14.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-06T01:00:00,3.8,1.9,2.8,93.13,0,0,,0,0,10.1,7.4,144,1014.5,36.1,15.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-06T02:00:00,3.9,0.9,2.9,93.04,0,0,,0,0,14.8,12.2,149,1014.1,33.6,15.7,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-06T03:00:00,4.8,1.8,2.8,86.38,0,0,,0,0,14.8,13.4,149,1013.9,33.6,18.4,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-06T04:00:00,5.8,3,3.1,82.93,0,0,,0,0,14.4,13.7,139,1013.1,76,19.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-06T05:00:00,6.9,4.1,4.5,84.63,0,0,,0,0,16.2,14.8,132,1012.5,89.1,19.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-06T06:00:00,6.9,4.1,4.9,87.17,0,0,,0,0,20.9,15,132,1012.1,89.6,21.5,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,03969099999,03967099999,EIME"
dublin,2023-12-06T07:00:00,7.1,4.4,4.5,83.47,0,0,,0,0,27,14.8,132,1011.4,87.8,20.4,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-06T08:00:00,7,3.8,4.2,82.14,0,0,,0,0,37.4,18.8,153,1011.3,72.9,20.6,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-06T09:00:00,7.3,3.6,4.9,84.25,0,0,,0,0,40,24.4,146,1011.2,89,20.6,7,0,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-06T10:00:00,7.8,4.4,4.8,81.03,0,0,,0,0,47.5,22.6,144,1011,88.9,20.6,53,0.2,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-06T11:00:00,8.1,4.3,5.1,81.58,0,0,,0,0,49,26.5,144,1010.2,88.8,20.6,26,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-06T12:00:00,8.2,4.1,5.1,80.59,0,0,,0,0,57.6,31.8,150,1009.4,89,18.6,19,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-06T13:00:00,8.3,4.7,5.6,83.09,0,0,,0,0,56.2,25,144,1008.8,89.1,17.9,69,0.2,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-06T14:00:00,8.2,4.3,5.7,84.08,0,0,,0,0,48.2,29.1,140,1007.9,94.3,12.5,11,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-06T15:00:00,8.2,4.2,6.5,89.37,0,0,,0,0,62.6,29.8,150,1007.1,94.3,7.7,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-06T16:00:00,8.2,4.1,6.5,89.29,0,0,,0,0,55.4,31,140,1006.3,94.2,8.6,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-06T17:00:00,8.2,4.1,6.5,88.74,0,0,,0,0,53.6,32.4,147,1005.9,94.2,11.6,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-06T18:00:00,8.3,4.2,6.5,88.82,0.632,100,rain,0,0,55.4,31.8,150,1005,96.1,10.8,0,0,0,,"Rain, Overcast",rain,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-06T19:00:00,8.3,4.2,6.5,88.58,0,0,,0,0,58.7,32.4,153,1004.8,94.3,7.2,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-06T20:00:00,8.3,4,6.5,88.66,0,0,,0,0,56.1,35.9,153,1004.1,93,9.2,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-06T21:00:00,8.4,4.3,7,90.66,0,0,,0,0,55.5,33.5,153,1003.2,94.2,8.6,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-06T22:00:00,8.4,4.1,7.2,91.88,0,0,,0,0,63.2,36.8,150,1002.6,94.3,8.5,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-06T23:00:00,8.5,4.3,7.5,93.86,0,0,,0,0,79.2,34.1,153,1001.9,94.3,6.3,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-07T00:00:00,9,5.3,7.6,90.98,0.382,100,rain,0,0,61.2,31.1,139,1001.2,93,5.9,0,0,0,,"Rain, Overcast",rain,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-07T01:00:00,9.1,5,7.7,90.98,0,0,,0,0,54.6,35.8,139,1000.1,83.3,7.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-07T02:00:00,9.2,4.8,7.6,90.27,0,0,,0,0,67.6,40.3,144,999.4,83.3,6.5,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-07T03:00:00,9.3,5.4,8,91.88,0,0,,0,0,64.8,33.1,152,999,91.7,6.5,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-07T04:00:00,9.6,5.9,8.9,95,0,0,,0,0,59.4,33.8,144,997.8,91.7,7.2,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-07T05:00:00,10.1,10.1,9,92.9,0,0,,0,0,44.6,21.7,134,997,93,7.8,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-07T06:00:00,10,10,9.5,96.59,0,0,,0,0,27,17.7,125,996.2,93,7.8,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-07T07:00:00,10.7,10.7,9.7,93.58,0,0,,0,0,31.7,22.8,148,995,89,8.7,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-07T08:00:00,11.1,11.1,9.8,91.59,0,0,,0,0,35.3,21,148,994.5,89.1,10.6,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-07T09:00:00,11.2,11.2,9.5,89.23,0,0,,0,0,29.2,15.2,172,991.6,93,9.6,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-07T10:00:00,11.5,11.5,9.8,88.95,0,0,,0,0,31.3,23.9,179,991.1,88.4,8.1,9,0,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-07T11:00:00,11.2,11.2,8.8,85.69,0,0,,0,0,32.8,25.9,180,991.1,72.4,7.7,23,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-07T12:00:00,11.5,11.5,10.9,96.04,0.632,100,rain,0,0,56.2,19.8,146,990.7,94.2,7.9,14,0.1,0,,"Rain, Overcast",rain,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-07T13:00:00,11.9,11.9,11,94.39,0,0,,0,0,42.5,24.6,157,989.8,92.8,5.2,23,0.1,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-07T14:00:00,11.1,11.1,8.7,85.34,0,0,,0,0,19.1,10,207,989.5,89,17.9,25,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-07T15:00:00,11.5,11.5,8.8,83.26,0,0,,0,0,32,21.1,213,989.5,72.6,17.8,51,0.2,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-07T16:00:00,10.6,10.6,7.1,78.93,0,0,,0,0,31.7,20.2,210,990.2,44.7,17.8,0,0,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-07T17:00:00,10,7.4,6.8,80.55,0,0,,0,0,38.2,19.4,203,990.5,43.6,15.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-07T18:00:00,9.5,6.7,6.1,79.55,0,0,,0,0,28.4,20.4,198,991.1,40.9,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-07T19:00:00,9,6.4,5.1,76.36,0,0,,0,0,32,17.7,188,991.9,40.9,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-07T20:00:00,8.7,5.5,5.2,78.45,0,0,,0,0,21.2,22.3,207,992.2,72.7,15.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-07T21:00:00,8.6,5.5,4.9,77.52,0,0,,0,0,37.1,21.6,210,992.3,67.6,15.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-07T22:00:00,8.8,5.8,5.1,77.82,0,0,,0,0,28.1,20.7,203,992.5,72.6,17.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-07T23:00:00,8.8,5.9,5.3,78.6,0,0,,0,0,29.5,19.6,196,992.5,81.2,17.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-08T00:00:00,8.7,5.6,5.3,78.83,0,0,,0,0,36.7,21.6,203,992.5,87.8,17.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-08T01:00:00,8.7,5.7,5.3,79.18,0,0,,0,0,40.3,20.7,200,993,65.1,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-08T02:00:00,8.6,5.5,5.3,79.64,0,0,,0,0,44.6,20.5,193,992.9,65.2,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-08T03:00:00,8.6,5.1,5,78.3,0,0,,0,0,47.9,24.9,212,993.2,78.1,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-08T04:00:00,8.5,5.3,5.1,78.92,0,0,,0,0,49.3,22.9,210,993.3,85.2,15.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-08T05:00:00,8.9,5.5,5.3,78,0,0,,0,0,50,25.3,217,993.3,78.1,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-08T06:00:00,8.9,5.7,5.4,78.21,0.007,100,rain,0,0,38.9,23.4,210,993.4,87.8,15.2,0,0,0,,"Rain, Partially cloudy",rain,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-08T07:00:00,8.8,5.6,5.4,79.27,0,0,,0,0,51.5,23.1,210,993.5,87.8,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-08T08:00:00,9,5.7,5.8,80.43,0,0,,0,0,51.5,25.3,211,993.5,87.8,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-08T09:00:00,9,5.5,5.9,81,0,0,,0,0,54.7,27,216,994.2,89,14.2,0,0,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-08T10:00:00,9,5.5,5.9,80.79,0,0,,0,0,42.5,27,206,994.3,89,15.8,39,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-08T11:00:00,9,5.2,6,81.32,0,0,,0,0,48.2,30.6,220,994.5,89.1,15.8,74,0.3,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-08T12:00:00,9.1,5.5,6.5,83.74,0.101,100,rain,0,0,55.4,28.6,220,994.5,89,13.3,199,0.7,2,,"Rain, Partially cloudy",rain,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-08T13:00:00,9.1,5.5,6.4,83.23,0,0,,0,0,51.8,29.9,223,994.5,89,14.6,114,0.4,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-08T14:00:00,9.1,5.6,6.1,81.24,0,0,,0,0,57.6,28.1,220,994.5,89,16.5,81,0.3,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-08T15:00:00,9.6,6.3,5.9,77.69,0,0,,0,0,59.8,27.4,217,994.3,89,15.8,46,0.2,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-08T16:00:00,9.6,6,5.3,74.82,0,0,,0,0,50.6,29.8,223,994.3,89.1,16.5,7,0,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-08T17:00:00,9,5.1,4.9,75.49,0,0,,0,0,48.2,33.3,223,994.3,89.1,16.5,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-08T18:00:00,9.1,5.6,4.7,73.8,0,0,,0,0,61.6,27.2,223,994.9,89,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-08T19:00:00,8.9,5.3,4.8,75.78,0,0,,0,0,42.5,27.8,213,995.2,87.8,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-08T20:00:00,8.9,5.5,4.9,75.92,0,0,,0,0,60.8,25.5,223,995.3,89,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-08T21:00:00,8.9,5.5,4.8,75.24,0,0,,0,0,64.4,26.1,220,995.5,79.4,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-08T22:00:00,8.6,5.1,5,78.24,0,0,,0,0,38.9,25.2,220,995.4,78.1,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-08T23:00:00,8.2,4.6,4.4,77.12,0,0,,0,0,42.5,25.2,210,995.3,81.3,17.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-09T00:00:00,8.5,5.2,4.3,74.75,0.002,100,rain,0,0,29.5,22.9,210,994.3,80.1,17.2,0,0,0,,"Rain, Partially cloudy",rain,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-09T01:00:00,8.9,6.3,6.1,82.3,0,0,,0,0,25.2,17.4,200,993.5,83.9,17.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-09T02:00:00,8.9,6.7,6.6,85.21,0,0,,0,0,13.3,14.1,151,992.3,87.8,15.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-09T03:00:00,8.5,6.3,7.2,91.97,0,0,,0,0,15.5,13.3,120,990.1,92.2,13.9,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-09T04:00:00,9,7,8.5,96.97,0,0,,0,0,24.1,12.7,110,987.8,92.2,9.4,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-09T05:00:00,9.9,7.5,9.5,97.68,0,0,,0,0,26.3,17.1,110,985.4,90.3,5.7,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-09T06:00:00,10.6,10.6,9.9,95.54,6.813,100,rain,0,1,15.1,15.8,173,983.4,90.3,9.2,0,0,0,,"Rain, Overcast",rain,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-09T07:00:00,11.4,11.4,10.8,95.85,0,0,,0,0,48.6,21.8,230,983.1,87.8,8.6,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-09T08:00:00,11.1,11.1,9.1,87.17,0,0,,0,0,58.5,36.2,250,983.1,79.4,13.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-09T09:00:00,10.1,10.1,8.1,87.15,0,0,,0,0,59.3,34.4,247,983.3,89,12.6,12,0,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-09T10:00:00,10.1,10.1,6.8,79.75,0,0,,0,0,65.4,38.4,250,984.2,89.1,15.1,32,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-09T11:00:00,10.1,10.1,5.9,74.87,0,0,,0,0,66.5,39.4,250,984.2,89,15.1,54,0.2,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-09T12:00:00,9.9,5.5,6.4,78.62,0.229,100,rain,0,0,79.7,47.9,260,984.6,89,15.1,40,0.1,0,,"Rain, Partially cloudy",rain,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-09T13:00:00,10.6,10.6,5.3,69.72,0,0,,0,0,90.2,56.3,267,986.2,88.9,17.2,135,0.5,1,,Partially cloudy,wind,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-09T14:00:00,10.4,10.4,4.8,68.36,0,0,,0,0,83.5,51.1,260,987.6,83.9,17.2,70,0.3,1,,Partially cloudy,wind,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-09T15:00:00,9.9,5.5,3.8,65.7,0,0,,0,0,74.5,45.8,260,989.1,85.1,15.9,39,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-09T16:00:00,9.5,4.6,3.6,66.53,0,0,,0,0,85.5,55.3,270,990.7,85.1,15.9,11,0,0,,Partially cloudy,wind,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-09T17:00:00,8.9,4.1,3.4,68.28,0,0,,0,0,80.1,49,267,992.9,83.7,15.2,0,0,0,,Partially cloudy,wind,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-09T18:00:00,8.6,4,3.7,71.01,0,0,,0,0,75.6,43.8,267,994.4,83.5,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-09T19:00:00,8.1,3.4,3.8,74.41,0,0,,0,0,62.4,40.1,260,995.9,67.7,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-09T20:00:00,7.8,3.3,3.1,72.05,0,0,,0,0,61.5,35.8,257,997.6,37.1,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-09T21:00:00,7.3,2.8,3.2,75.27,0,0,,0,0,77,33.8,257,998.8,37.1,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-09T22:00:00,7,2.8,3.8,79.97,0,0,,0,0,71.3,29.1,254,1000.1,37.1,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-09T23:00:00,6.9,3.3,3.9,80.85,0,0,,0,0,61.6,22.3,251,1001.1,37.1,15.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-10T00:00:00,6.5,3.1,4,84.42,0,0,,0,0,51.1,18.4,244,1001.8,17.2,17.2,0,0,0,,Clear,clear-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-10T01:00:00,6.2,2.5,4.1,86.25,0,0,,0,0,55.4,20.7,241,1002.3,17.1,17.2,0,0,0,,Clear,clear-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-10T02:00:00,6.7,3.2,4.4,84.85,0,0,,0,0,54,20.6,225,1003.2,81.1,17.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-10T03:00:00,6.3,3.7,4.4,87.54,0,0,,0,0,40,13.2,206,1002.4,81.2,17.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-10T04:00:00,7,4.3,4.9,86.57,0,0,,0,0,23.8,14.4,187,1001.3,83.9,17.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-10T05:00:00,7.3,5,4.9,84.83,0,0,,0,0,18,12,140,999.7,87.8,17.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-10T06:00:00,7.7,4.9,5,82.84,0.001,100,rain,0,0,15.8,16.7,146,998.4,87.8,17.2,0,0,0,,"Rain, Partially cloudy",rain,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-10T07:00:00,8.2,5.5,4,75.13,0,0,,0,0,55.4,16.8,185,997.4,89,16.6,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-10T08:00:00,7,3.9,4.8,86.1,0,0,,0,0,26.6,17.4,165,995.9,90.3,8.5,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-10T09:00:00,7,3.1,6.1,94.27,0,0,,0,0,50.4,24.7,122,992.3,72.9,11.9,21,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-10T10:00:00,8.7,5.5,8,95.52,0,0,,0,0,49.7,22.1,170,991.4,93,7.7,25,0.1,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-10T11:00:00,10,10,8,87.47,0,0,,0,0,38.9,23.4,231,991.2,29,16.4,127,0.5,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-10T12:00:00,10.8,10.8,7.7,81.51,4.514,100,rain,0,0,56.2,24,237,990.7,41,16.4,156,0.6,2,,"Rain, Partially cloudy",rain,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-10T13:00:00,10.9,10.9,6.4,74.04,0,0,,0,0,45.5,24.5,230,989.9,25.2,16.4,84,0.3,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-10T14:00:00,10.6,10.6,5.9,72.66,0,0,,0,0,47.9,28,220,988.9,41.1,17.1,44,0.2,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-10T15:00:00,9.9,6.7,6.2,77.52,0,0,,0,0,47.9,27.5,213,988.1,87.8,15.1,37,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-10T16:00:00,9.1,5.6,6.3,82.33,0,0,,0,0,49.3,28.7,210,986.4,72.9,14.4,0,0,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-10T17:00:00,9.1,4.8,6.8,86.07,0,0,,0,0,65.1,38.2,207,984.3,87.8,13.6,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-10T18:00:00,8.9,4.5,7.8,92.52,0.06,100,rain,0,0,67,41,223,982.1,94.3,5.1,0,0,0,,"Rain, Overcast",rain,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2023-12-10T19:00:00,10,5.5,7.2,83,0,0,,0,0,87,50.1,257,982.9,90.3,14.6,0,0,0,,Overcast,wind,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
