name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
dublin,2024-02-25T20:00:00,5.8,1.8,3,82.1,0,0,,0,0,28.1,22.8,24,1004,74.2,19.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-25T21:00:00,5.3,1.1,3.4,87.79,0,0,,0,0,25.9,23.1,20,1005.1,85.1,19.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-25T22:00:00,4.8,1.1,2.9,87.43,0,0,,0,0,24.1,18.6,356,1006.5,85.1,15.4,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-25T23:00:00,4.3,0.6,2.2,85.73,0,0,,0,0,20.5,17.3,346,1007.6,67.7,15.4,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-26T00:00:00,3.9,0,2.1,87.52,0.747,100,rain,0,0,17.3,17.9,356,1008.6,40.9,15.4,0,0,0,,"Rain, Partially cloudy",rain,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-26T01:00:00,4,0.4,2.2,87.53,0,0,,0,0,18.4,16.3,353,1010.1,87.8,15.4,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-26T02:00:00,3.4,-1,1.8,89.18,0,0,,0,0,19.4,20.8,353,1011.5,65.1,17.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-26T03:00:00,3,-1.4,1.8,91.74,0,0,,0,0,19.8,19.2,343,1012.8,37.1,15.4,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-26T04:00:00,2.1,-2.1,1.2,93.43,0,0,,0,0,19.8,16.9,336,1014.2,17.2,15.4,0,0,0,,Clear,clear-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-26T05:00:00,2.1,-1.7,0.5,89.19,0,0,,0,0,19.4,14.5,323,1015.5,17.2,17.3,0,0,0,,Clear,clear-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-26T06:00:00,1.5,-1.3,0.1,90.64,0,0,,0,0,21.2,8.9,302,1016.7,17.2,17.3,0,0,0,,Clear,clear-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-26T07:00:00,1.9,-1.7,0.4,89.9,0,0,,0,0,22.7,12.7,320,1017.5,17.2,17.3,0,0,0,,Clear,clear-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-26T08:00:00,1.6,-2.5,0.1,89.72,0,0,,0,0,21.6,15.1,309,1018.4,17.2,21.9,16,0.1,0,,Clear,clear-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-26T09:00:00,3.1,0,1.8,90.98,0,0,,0,0,23.4,12,317,1019.6,45.1,21.8,72,0.3,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-26T10:00:00,5.1,1.4,2.7,84.06,0,0,,0,0,37.1,18.4,341,1020.4,57.1,22.5,243,0.9,2,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-26T11:00:00,6.6,2.9,2.7,76.16,0,0,,0,0,37.8,21.8,3,1020.3,51.3,23.7,359,1.3,4,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-26T12:00:00,7.5,3.8,2.8,71.83,0,0,,0,0,36.7,25.2,350,1021.4,47.3,25.7,107,0.4,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-26T13:00:00,7.9,4.7,1.9,66.18,0,0,,0,0,37.4,20.3,346,1021.5,53.2,25.7,425,1.5,4,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-26T14:00:00,8.6,5.4,1.6,61.47,0,0,,0,0,37.4,22.5,343,1021.6,45.9,25.7,69,0.2,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-26T15:00:00,8.7,5.9,0.5,56.11,0,0,,0,0,36.7,19,10,1022,39.7,25.7,313,1.1,3,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-26T16:00:00,7.2,4.1,0.8,63.95,0,0,,0,0,34.9,17.3,346,1022.3,51.4,25.7,62,0.2,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-26T17:00:00,7.3,4.8,0.8,63.31,0,0,,0,0,27.4,13.2,330,1023.2,56.9,25.8,33,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-26T18:00:00,4.2,1.8,0.3,75.64,0,0,,0,0,9.4,9.9,318,1023.3,57.1,23.7,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-26T19:00:00,2.4,-0.2,-0.8,78.91,0,0,,0,0,12.6,9.3,256,1023.6,51.5,20.4,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-26T20:00:00,1.3,-1.4,-1,84.97,0,0,,0,0,13.7,8.7,256,1023.5,20.3,19.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-26T21:00:00,2.2,0,-0.4,82.73,0,0,,0,0,13.7,7.7,206,1023.5,18.7,19.1,0,0,0,,Clear,clear-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-26T22:00:00,3.2,0.8,-0.4,77.16,0,0,,0,0,14,9.1,225,1023.6,30.2,15.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-26T23:00:00,2.7,-0.3,-0.5,79.65,0,0,,0,0,13.3,11.1,215,1023.4,25.6,17.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-27T00:00:00,2.1,-1.1,-0.4,83.02,0,0,,0,0,7.9,11.4,206,1022.5,45.3,17.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-27T01:00:00,3.4,-0.3,0.1,79.24,0,0,,0,0,9.4,15.8,213,1021.6,90,17.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-27T02:00:00,4.2,1.1,0.7,77.94,0,0,,0,0,8.6,13.2,208,1021.5,90,19.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-27T03:00:00,5.1,1.9,0.3,71.25,0,0,,0,0,6.5,14.5,209,1020.4,95.4,19.3,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-27T04:00:00,5.8,2.1,0,66.45,0,0,,0,0,10.4,20.1,212,1019.2,93,19.3,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-27T05:00:00,6.1,2.5,0.9,69.12,0,0,,0,0,13,19.8,220,1018.3,93,19.3,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-27T06:00:00,6.6,2.8,1.8,71.45,0,0,,0,0,40.3,23.5,220,1017.4,93,19.1,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-27T07:00:00,6.7,2.8,3,77.04,0,0,,0,0,51.8,24.7,220,1015.8,93,13.6,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-27T08:00:00,6.7,2.4,3.9,82.32,0,0,,0,0,55.4,27.6,226,1015.3,89.1,17.1,16,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-27T09:00:00,7,2.9,4.9,86.5,0,0,,0,0,40.7,27.5,220,1014.6,89.1,16.1,62,0.2,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-27T10:00:00,7.9,4.2,5.5,84.75,0,0,,0,0,54.7,25,227,1014.5,89.1,15.3,102,0.4,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-27T11:00:00,8.9,5.8,6.8,86.75,0,0,,0,0,51.5,22,230,1014.5,89,16.9,369,1.3,4,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-27T12:00:00,9.1,6.2,7.9,92.62,0.149,100,rain,0,0,40,20.3,243,1015.2,89,6.3,425,1.5,4,,"Rain, Partially cloudy",rain,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-27T13:00:00,9.8,7,7.5,85.61,0,0,,0,0,49.7,21.3,281,1015.3,87.5,15.2,176,0.6,2,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-27T14:00:00,10,6.4,4.1,66.87,0,0,,0,0,45.4,32.6,290,1015.4,89.1,15.9,111,0.4,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-27T15:00:00,9.1,5.3,2.7,64.32,0,0,,0,0,43.2,32.7,290,1016.2,89,19.7,130,0.5,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-27T16:00:00,8.8,5.4,2,62.35,0,0,,0,0,42.5,25.1,286,1016.4,85.1,19.7,63,0.2,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-27T17:00:00,8.3,5.1,1.9,63.79,0,0,,0,0,36.4,22.5,270,1017.2,65,17.8,32,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-27T18:00:00,7,4.5,1.7,69.07,0,0,,0,0,21.2,13,262,1017.9,48.9,19.7,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-27T19:00:00,7.5,5.2,2.1,68.81,0,0,,0,0,22,12.7,247,1018.2,57.2,17.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-27T20:00:00,6.5,4,2.1,73.21,0,0,,0,0,19.4,12.7,220,1018.4,67.4,17.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-27T21:00:00,6.3,3.6,1.9,73.65,0,0,,0,0,20.5,13.3,244,1018.5,87.8,17.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-27T22:00:00,5.6,3.2,1.9,76.84,0,0,,0,0,21.2,11.4,242,1018.5,78,17.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-27T23:00:00,5,2.2,1.9,80.38,0,0,,0,0,19.8,12.1,231,1018.5,50.1,16.6,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-28T00:00:00,4.8,2.7,2.1,82.76,0,0,,0,0,15.8,8.7,213,1018.4,51.6,16.6,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-28T01:00:00,4.8,2.4,2.1,82.55,0,0,,0,0,14.4,10.4,193,1017.6,51.7,16.6,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-28T02:00:00,5.1,2.5,2.1,81.13,0,0,,0,0,8.3,11.1,190,1017.5,75.4,16.1,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-28T03:00:00,5.4,3.3,2.1,78.87,0,0,,0,0,7.6,9.5,177,1016.4,84.6,16.1,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-28T04:00:00,5.8,5.8,1.9,76.07,0,0,,0,0,10.4,3.4,135,1015.4,89,14.7,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-28T05:00:00,6.3,4.1,2.2,74.59,0,0,,0,0,10.4,10.8,196,1014.1,89.1,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-28T06:00:00,6.8,3.8,2.9,76.56,0.009,100,rain,0,0,10.1,16.1,170,1013.2,89,13.6,0,0,0,,"Rain, Partially cloudy",rain,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-28T07:00:00,6.1,2.8,4.1,87.44,0,0,,0,0,10.8,17,166,1011.5,89.1,13.6,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-28T08:00:00,6.7,3.7,5.5,91.79,0,0,,0,0,51.8,16.3,178,1011,89.1,6.3,0,0,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-28T09:00:00,9.2,6.7,7.4,88.21,0,0,,0,0,19.8,17.4,170,1010.5,89.1,16.4,33,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-28T10:00:00,10.1,10.1,8.4,89.51,0,0,,0,0,51.8,21.5,227,1010,90.4,15.8,83,0.3,1,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-28T11:00:00,11,11,9.3,89.09,0,0,,0,0,51.5,23.1,234,1009.4,89,15.9,142,0.5,1,,Partially cloudy,partly-cloudy-day,"F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-28T12:00:00,11.9,11.9,10,87.71,0.678,100,rain,0,0,43.2,24,233,1008.9,89,18.5,185,0.7,2,,"Rain, Partially cloudy",rain,"F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-28T13:00:00,12.1,12.1,10.1,87.35,0,0,,0,0,48.6,22.1,220,1008.1,90.3,17.2,135,0.5,1,,Overcast,cloudy,"F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-28T14:00:00,12.1,12.1,10.4,88.94,0,0,,0,0,50.4,21,220,1007.1,92.2,10.6,139,0.5,1,,Overcast,cloudy,"F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-28T15:00:00,11.9,11.9,10.9,93.6,0,0,,0,0,47.2,19.7,220,1006.2,90.3,6.6,62,0.2,1,,Overcast,cloudy,"F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-28T16:00:00,12,12,11.1,93.85,0,0,,0,0,42.8,21,223,1005.4,90.3,8,51,0.2,1,,Overcast,cloudy,"F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-28T17:00:00,11.9,11.9,11,94.26,0,0,,0,0,45,23.9,223,1004.3,90.3,11.7,25,0.1,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-28T18:00:00,11.9,11.9,10.8,92.65,0,0,,0,0,44.6,23.5,220,1003.4,90.3,8,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-28T19:00:00,11.7,11.7,10.8,93.76,0,0,,0,0,48.6,22.8,223,1003.3,84.5,7.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-28T20:00:00,10.9,10.9,9.2,89.1,0,0,,0,0,49.7,18.8,240,1003.3,90.3,13.9,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-28T21:00:00,9.9,7.3,9,93.5,0,0,,0,0,49.3,20.8,233,1002,88,10,0,0,0,,Partially cloudy,partly-cloudy-night,"F4142,EIDW,EIME"
dublin,2024-02-28T22:00:00,9.7,6.7,7.8,87.71,0,0,,0,0,54.4,23.7,247,1002.3,90.3,12,0,0,0,,Overcast,cloudy,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-28T23:00:00,9,5.9,6.5,84.31,0,0,,0,0,54,22.3,250,1002.1,85.1,13.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-29T00:00:00,8.1,4.4,5.9,85.7,0.623,100,rain,0,0,49.7,26,250,1002,74.2,15.3,0,0,0,,"Rain, Partially cloudy",rain,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-29T01:00:00,7.5,3.6,4.1,79.08,0,0,,0,0,53.1,26.2,250,1002.2,67.6,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-29T02:00:00,6.9,3.3,3.8,80.53,0,0,,0,0,38.9,22.1,248,1002.2,44.7,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-29T03:00:00,6.5,3,3.1,78.75,0,0,,0,0,48.6,20,236,1002,50,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-29T04:00:00,5.9,2.1,3,81.68,0,0,,0,0,49,21.7,250,1001.5,39.6,15.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-29T05:00:00,5.5,2,2,78.11,0,0,,0,0,47.5,17.8,231,1001.6,55.9,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-29T06:00:00,4.8,1.2,2,82.22,0,0,,0,0,39.6,17.4,229,1001.5,55.9,15.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-29T07:00:00,5,1.3,1.9,80.23,0,0,,0,0,43.2,18.4,223,1001.5,73.5,15.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-29T08:00:00,5,1.6,1.9,80.6,0,0,,0,0,46.1,15.8,230,1001.5,66.1,16.5,26,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-29T09:00:00,5.1,1.3,2,80.3,0,0,,0,0,46.1,19.7,223,1001.6,72.5,16.6,47,0.2,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-29T10:00:00,6.1,2.3,2.8,79.48,0,0,,0,0,46.4,21.5,239,1001.4,46,19.8,218,0.8,2,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-29T11:00:00,7,3.3,2.2,71.48,0,0,,0,0,50.8,22.8,240,1001.3,44.8,19.8,346,1.2,3,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-29T12:00:00,7.2,3.7,1.9,68.98,0.001,100,rain,0,0,43.9,21,244,1000.5,53.9,22.4,387,1.4,4,,"Rain, Partially cloudy",rain,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-29T13:00:00,7.7,4.2,0.7,61.4,0,0,,0,0,38.9,22.8,240,1000.2,63.8,21.1,454,1.6,5,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-29T14:00:00,6.5,3.1,0.8,67.04,0,0,,0,0,46.4,19.2,230,999.6,51.5,18.5,309,1.1,3,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-29T15:00:00,6.2,2.6,0.7,67.6,0,0,,0,0,50.4,20.2,240,999.4,47.4,14.6,47,0.2,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-29T16:00:00,5.7,2,1.1,72.5,0,0,,0,0,44.6,19.5,225,998.7,46.1,16.7,113,0.4,1,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-29T17:00:00,2.9,-1.7,1.6,91.68,0,0,,0,0,42.5,21,273,999.2,65.1,10.1,16,0.1,0,,Partially cloudy,partly-cloudy-day,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-29T18:00:00,2.8,-0.4,0.9,86.99,0.075,100,rain,0,0,32.8,12.6,227,998.1,27.6,19.3,0,0,0,,"Rain, Partially cloudy",rain,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-29T19:00:00,2.9,-0.6,0.6,84.4,0,0,,0,0,34.6,14.1,198,997.6,25,18.6,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-29T20:00:00,2.5,-1.3,-0.4,81.01,0,0,,0,0,29.5,15,203,996.9,17.2,18.5,0,0,0,,Clear,clear-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-29T21:00:00,2.1,-1.9,-0.7,81.86,0,0,,0,0,20.5,15,176,995.5,17.4,18.6,0,0,0,,Clear,clear-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-29T22:00:00,2.8,-0.3,-1.6,73.08,0,0,,0,0,13.3,11.1,125,994.1,84.6,18.6,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
dublin,2024-02-29T23:00:00,3.3,0.3,-0.9,73.74,0,0,,0,0,14.4,11.6,139,992.9,89,20.5,0,0,0,,Partially cloudy,partly-cloudy-night,"03971099999,F4142,EIDW,03969099999,03967099999,EIME"
